-80.42,40.1469,-78.9158,40.6139
-80.485,40.6847,-78.4792,43.2189
-78.3889,40.2464,-75.4325,41.2662
-77.5576,41.4428,-75.5781,44.0878
-75.3411,40.0542,-74.1372,40.6331
-75.3283,40.6414,-74.0187,43.4556
-74.0051,40.2776,-73.0575,40.8535
-74.0097,40.868,-73.1036,41.8331
-73.0442,40.9617,-71.7197,42.1944
-71.62,41.3305,-70.0239,42.0997
-73.8589,42.2983,-72.2723,44.5284
-71.8786,42.2117,-71.1144,44.3081
-71.107,42.3252,-69.7977,43.7363
-70.8547,43.918,-67.6155,47.3553
